timestamp,user,system,total,available,percent,used,free,label,label_bin
1703782738312,0.0,0.0,16889778176,8634744832,48.9,8255033344,8634744832,normal,0
1703782739323,0.0,1.6,16889778176,8635703296,48.9,8254074880,8635703296,normal,0
1703782740334,0.0,1.6,16889778176,8640151552,48.8,8249626624,8640151552,normal,0
1703782741350,67.2,13.4,16889778176,8341594112,50.6,8548184064,8341594112,anomaly,1
1703782742367,98.4,0.8,16889778176,8342200320,50.6,8547577856,8342200320,anomaly,1
1703782743376,98.4,1.6,16889778176,8341835776,50.6,8547942400,8341835776,anomaly,1
1703782744391,0.0,0.0,16889778176,8640004096,48.8,8249774080,8640004096,normal,0
1703782745406,0.0,1.6,16889778176,8641327104,48.8,8248451072,8641327104,normal,0
1703782746418,0.0,0.0,16889778176,8641372160,48.8,8248406016,8641372160,normal,0
1703782747423,0.0,0.0,16889778176,8643100672,48.8,8246677504,8643100672,normal,0
1703782748439,0.0,1.6,16889778176,8640028672,48.8,8249749504,8640028672,normal,0
1703782749453,0.0,0.0,16889778176,8642396160,48.8,8247382016,8642396160,normal,0
1703782750464,0.0,0.0,16889778176,8643338240,48.8,8246439936,8643338240,normal,0
1703782751473,0.0,3.1,16889778176,8642850816,48.8,8246927360,8642850816,normal,0
1703782752478,0.0,0.0,16889778176,8643563520,48.8,8246214656,8643563520,normal,0
1703782753493,0.0,0.0,16889778176,8640507904,48.8,8249270272,8640507904,normal,0
1703782754506,0.0,1.6,16889778176,8641404928,48.8,8248373248,8641404928,normal,0
1703782755520,0.0,0.0,16889778176,8642433024,48.8,8247345152,8642433024,normal,0
1703782756533,0.0,0.0,16889778176,8640397312,48.8,8249380864,8640397312,normal,0
1703782757534,1.6,1.6,16889778176,8641069056,48.8,8248709120,8641069056,normal,0
1703782758536,0.0,1.6,16889778176,8641822720,48.8,8247955456,8641822720,normal,0
1703782759547,0.0,0.0,16889778176,8640237568,48.8,8249540608,8640237568,normal,0
1703782760558,0.0,0.0,16889778176,8641183744,48.8,8248594432,8641183744,normal,0
1703782761569,0.0,0.0,16889778176,8641794048,48.8,8247984128,8641794048,normal,0
1703782762591,6.0,4.5,16889778176,8512921600,49.6,8376856576,8512921600,anomaly,1
1703782763611,2.7,1.4,16889778176,8352370688,50.5,8537407488,8352370688,anomaly,1
1703782764627,9.4,0.0,16889778176,8189992960,51.5,8699785216,8189992960,anomaly,1
1703782765795,7.8,0.0,16889778176,8015355904,52.5,8874422272,8015355904,anomaly,1
1703782766824,9.4,0.0,16889778176,7843971072,53.6,9045807104,7843971072,anomaly,1
1703782768059,6.2,0.0,16889778176,7655079936,54.7,9234698240,7655079936,anomaly,1
1703782769068,0.0,0.0,16889778176,8640442368,48.8,8249335808,8640442368,normal,0
1703782770078,0.0,0.0,16889778176,8640528384,48.8,8249249792,8640528384,normal,0
1703782771088,0.0,0.0,16889778176,8641540096,48.8,8248238080,8641540096,normal,0
1703782772091,0.0,0.0,16889778176,8642129920,48.8,8247648256,8642129920,normal,0
1703782773100,0.0,0.0,16889778176,8640499712,48.8,8249278464,8640499712,normal,0
1703782774103,0.0,0.0,16889778176,8641654784,48.8,8248123392,8641654784,normal,0
1703782775114,0.0,0.0,16889778176,8642236416,48.8,8247541760,8642236416,normal,0
1703782776122,0.0,1.6,16889778176,8640688128,48.8,8249090048,8640688128,normal,0
1703782777131,0.0,1.5,16889778176,8641277952,48.8,8248500224,8641277952,normal,0
1703782778135,0.0,1.6,16889778176,8641540096,48.8,8248238080,8641540096,normal,0
1703782779149,54.5,13.6,16889778176,8367775744,50.5,8522002432,8367775744,anomaly,1
1703782780154,100.0,0.0,16889778176,8339804160,50.6,8549974016,8339804160,anomaly,1
1703782781178,100.0,0.0,16889778176,8338976768,50.6,8550801408,8338976768,anomaly,1
1703782782181,0.0,0.0,16889778176,8639410176,48.8,8250368000,8639410176,normal,0
1703782783194,0.0,1.6,16889778176,8640118784,48.8,8249659392,8640118784,normal,0
1703782784209,1.6,0.0,16889778176,8639320064,48.8,8250458112,8639320064,normal,0
1703782785221,0.0,0.0,16889778176,8641265664,48.8,8248512512,8641265664,normal,0
1703782786236,1.6,0.0,16889778176,8641904640,48.8,8247873536,8641904640,normal,0
1703782787252,1.6,1.6,16889778176,8639905792,48.8,8249872384,8639905792,normal,0
1703782788255,1.6,1.6,16889778176,8640897024,48.8,8248881152,8640897024,normal,0
1703782789264,1.6,1.6,16889778176,8642064384,48.8,8247713792,8642064384,normal,0
1703782790265,1.6,0.0,16889778176,8640008192,48.8,8249769984,8640008192,normal,0
1703782791266,0.0,0.0,16889778176,8640606208,48.8,8249171968,8640606208,normal,0
1703782792276,73.5,26.5,16889778176,8286765056,50.9,8603013120,8286765056,anomaly,1
1703782793286,1.6,3.1,16889778176,8254267392,51.1,8635510784,8254267392,anomaly,1
1703782794298,1.6,1.6,16889778176,8260075520,51.1,8629702656,8260075520,anomaly,1
1703782795309,0.0,0.0,16889778176,8635822080,48.9,8253956096,8635822080,normal,0
1703782796315,0.0,0.0,16889778176,8636080128,48.9,8253698048,8636080128,normal,0
1703782797325,0.0,1.6,16889778176,8636936192,48.9,8252841984,8636936192,normal,0
1703782798341,1.6,0.0,16889778176,8638758912,48.9,8251019264,8638758912,normal,0
1703782799353,0.0,0.0,16889778176,8637046784,48.9,8252731392,8637046784,normal,0
1703782800356,1.6,0.0,16889778176,8641859584,48.8,8247918592,8641859584,normal,0
1703782801359,0.0,0.0,16889778176,8636735488,48.9,8253042688,8636735488,normal,0
1703782802366,0.0,0.0,16889778176,8638283776,48.9,8251494400,8638283776,normal,0
1703782803368,0.0,0.0,16889778176,8639168512,48.8,8250609664,8639168512,normal,0
1703782804380,0.0,0.0,16889778176,8637489152,48.9,8252289024,8637489152,normal,0
1703782805396,0.0,0.0,16889778176,8638140416,48.9,8251637760,8638140416,normal,0
1703782806408,0.0,0.0,16889778176,8637067264,48.9,8252710912,8637067264,normal,0
1703782807422,0.0,0.0,16889778176,8637714432,48.9,8252063744,8637714432,normal,0
1703782808422,0.0,0.0,16889778176,8638599168,48.9,8251179008,8638599168,normal,0
1703782809435,0.0,0.0,16889778176,8639488000,48.8,8250290176,8639488000,normal,0
1703782810448,0.0,1.6,16889778176,8637767680,48.9,8252010496,8637767680,normal,0
1703782811458,0.0,1.6,16889778176,8638357504,48.9,8251420672,8638357504,normal,0
1703782812475,0.0,0.0,16889778176,8636878848,48.9,8252899328,8636878848,normal,0
1703782813487,0.0,1.6,16889778176,8639377408,48.8,8250400768,8639377408,normal,0
1703782814501,0.0,1.6,16889778176,8641060864,48.8,8248717312,8641060864,normal,0
1703782815513,0.0,0.0,16889778176,8637571072,48.9,8252207104,8637571072,normal,0
1703782816524,0.0,1.6,16889778176,8638144512,48.9,8251633664,8638144512,normal,0
1703782817525,0.0,1.6,16889778176,8638820352,48.9,8250957824,8638820352,normal,0
1703782818539,0.0,0.0,16889778176,8638029824,48.9,8251748352,8638029824,normal,0
1703782819553,0.0,0.0,16889778176,8638976000,48.9,8250802176,8638976000,normal,0
1703782820568,1.6,0.0,16889778176,8637218816,48.9,8252559360,8637218816,normal,0
1703782821571,0.0,0.0,16889778176,8634732544,48.9,8255045632,8634732544,normal,0
1703782822588,0.0,0.0,16889778176,8635187200,48.9,8254590976,8635187200,normal,0
1703782823594,0.0,0.0,16889778176,8636088320,48.9,8253689856,8636088320,normal,0
1703782824605,0.0,1.6,16889778176,8634535936,48.9,8255242240,8634535936,normal,0
1703782825608,0.0,1.6,16889778176,8636727296,48.9,8253050880,8636727296,normal,0
1703782826611,0.0,1.6,16889778176,8637485056,48.9,8252293120,8637485056,normal,0
1703782827612,0.0,0.0,16889778176,8638148608,48.9,8251629568,8638148608,normal,0
1703782828619,0.0,0.0,16889778176,8634802176,48.9,8254976000,8634802176,normal,0
1703782829623,0.0,0.0,16889778176,8635691008,48.9,8254087168,8635691008,normal,0
1703782830639,0.0,3.1,16889778176,8636321792,48.9,8253456384,8636321792,normal,0
1703782831654,0.0,1.6,16889778176,8634892288,48.9,8254885888,8634892288,normal,0
1703782832668,0.0,1.6,16889778176,8635469824,48.9,8254308352,8635469824,normal,0
1703782833679,0.0,0.0,16889778176,8636448768,48.9,8253329408,8636448768,normal,0
1703782834690,0.0,0.0,16889778176,8635105280,48.9,8254672896,8635105280,normal,0
1703782835699,0.0,0.0,16889778176,8635699200,48.9,8254078976,8635699200,normal,0
1703782836709,0.0,0.0,16889778176,8634138624,48.9,8255639552,8634138624,normal,0
1703782837719,0.0,0.0,16889778176,8634728448,48.9,8255049728,8634728448,normal,0
1703782838722,0.0,0.0,16889778176,8635772928,48.9,8254005248,8635772928,normal,0
1703782839735,0.0,0.0,16889778176,8636715008,48.9,8253063168,8636715008,normal,0
1703782840750,0.0,0.0,16889778176,8634847232,48.9,8254930944,8634847232,normal,0
1703782841763,0.0,1.6,16889778176,8635490304,48.9,8254287872,8635490304,normal,0
1703782842772,0.0,0.0,16889778176,8636485632,48.9,8253292544,8636485632,normal,0
1703782843780,0.0,1.6,16889778176,8635265024,48.9,8254513152,8635265024,normal,0
1703782844784,0.0,1.6,16889778176,8635858944,48.9,8253919232,8635858944,normal,0
1703782845796,0.0,0.0,16889778176,8636420096,48.9,8253358080,8636420096,normal,0
1703782846808,0.0,0.0,16889778176,8634748928,48.9,8255029248,8634748928,normal,0
1703782847816,0.0,1.6,16889778176,8636829696,48.9,8252948480,8636829696,normal,0
1703782848824,1.6,0.0,16889778176,8634540032,48.9,8255238144,8634540032,normal,0
1703782849836,0.0,0.0,16889778176,8636227584,48.9,8253550592,8636227584,normal,0
1703782850851,1.6,0.0,16889778176,8637104128,48.9,8252674048,8637104128,normal,0
1703782851866,0.0,0.0,16889778176,8635588608,48.9,8254189568,8635588608,normal,0
1703782852869,0.0,0.0,16889778176,8638001152,48.9,8251777024,8638001152,normal,0
1703782853875,1.6,1.6,16889778176,8638783488,48.9,8250994688,8638783488,normal,0
1703782854883,0.0,1.6,16889778176,8635772928,48.9,8254005248,8635772928,normal,0
1703782855891,0.0,0.0,16889778176,8636387328,48.9,8253390848,8636387328,normal,0
1703782856901,0.0,0.0,16889778176,8636981248,48.9,8252796928,8636981248,normal,0
1703782857912,0.0,0.0,16889778176,8635621376,48.9,8254156800,8635621376,normal,0
1703782858917,0.0,0.0,16889778176,8636514304,48.9,8253263872,8636514304,normal,0
1703782859931,4.7,0.0,16889778176,8636940288,48.9,8252837888,8636940288,normal,0
1703782860940,1.6,1.6,16889778176,8635990016,48.9,8253788160,8635990016,normal,0
1703782861950,1.6,0.0,16889778176,8636293120,48.9,8253485056,8636293120,normal,0
1703782862953,1.6,0.0,16889778176,8636878848,48.9,8252899328,8636878848,normal,0
1703782863954,1.6,0.0,16889778176,8635322368,48.9,8254455808,8635322368,normal,0
1703782864960,0.0,0.0,16889778176,8636346368,48.9,8253431808,8636346368,normal,0
1703782865962,0.0,0.0,16889778176,8636928000,48.9,8252850176,8636928000,normal,0
1703782866971,0.0,1.6,16889778176,8635465728,48.9,8254312448,8635465728,normal,0
1703782867982,0.0,1.6,16889778176,8636022784,48.9,8253755392,8636022784,normal,0
1703782868996,0.0,0.0,16889778176,8636727296,48.9,8253050880,8636727296,normal,0
1703782870003,0.0,0.0,16889778176,8635359232,48.9,8254418944,8635359232,normal,0
1703782871006,0.0,1.6,16889778176,8636338176,48.9,8253440000,8636338176,normal,0
1703782872010,0.0,0.0,16889778176,8636780544,48.9,8252997632,8636780544,normal,0
1703782873014,0.0,0.0,16889778176,8635432960,48.9,8254345216,8635432960,normal,0
1703782874016,0.0,0.0,16889778176,8636850176,48.9,8252928000,8636850176,normal,0
1703782875033,0.0,0.0,16889778176,8637710336,48.9,8252067840,8637710336,normal,0
1703782876046,0.0,0.0,16889778176,8637624320,48.9,8252153856,8637624320,normal,0
1703782877058,0.0,3.1,16889778176,8635596800,48.9,8254181376,8635596800,normal,0
1703782878063,0.0,0.0,16889778176,8635908096,48.9,8253870080,8635908096,normal,0
1703782879079,0.0,1.6,16889778176,8636416000,48.9,8253362176,8636416000,normal,0
1703782880095,0.0,0.0,16889778176,8635891712,48.9,8253886464,8635891712,normal,0
1703782881108,0.0,0.0,16889778176,8635760640,48.9,8254017536,8635760640,normal,0
1703782882124,0.0,0.0,16889778176,8632950784,48.9,8256827392,8632950784,normal,0
1703782883140,0.0,0.0,16889778176,8633491456,48.9,8256286720,8633491456,normal,0
1703782884144,0.0,0.0,16889778176,8634241024,48.9,8255537152,8634241024,normal,0
1703782885145,1.6,1.6,16889778176,8632897536,48.9,8256880640,8632897536,normal,0
1703782886159,0.0,0.0,16889778176,8633360384,48.9,8256417792,8633360384,normal,0
1703782887174,0.0,0.0,16889778176,8633958400,48.9,8255819776,8633958400,normal,0
1703782888187,0.0,0.0,16889778176,8634564608,48.9,8255213568,8634564608,normal,0
1703782889197,0.0,0.0,16889778176,8633556992,48.9,8256221184,8633556992,normal,0
1703782890211,0.0,0.0,16889778176,8845451264,47.6,8044326912,8845451264,normal,0
1703782891223,0.0,0.0,16889778176,8835489792,47.7,8054288384,8835489792,normal,0
1703782892232,0.0,0.0,16889778176,8836546560,47.7,8053231616,8836546560,normal,0
1703782893239,1.6,1.6,16889778176,8837103616,47.7,8052674560,8837103616,normal,0
1703782894244,0.0,0.0,16889778176,8835837952,47.7,8053940224,8835837952,normal,0
1703782895253,0.0,0.0,16889778176,8836698112,47.7,8053080064,8836698112,normal,0
1703782896269,0.0,1.6,16889778176,8836935680,47.7,8052842496,8836935680,normal,0
1703782897277,0.0,0.0,16889778176,8835956736,47.7,8053821440,8835956736,normal,0
1703782898278,0.0,0.0,16889778176,8836472832,47.7,8053305344,8836472832,normal,0
